Country Name,Country Code,Indicator Name,Indicator Code,year,value
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1992,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1992,107592098307.098
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1992,7157424031.06045
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1992,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1992,2777196194.83222
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1992,20866668164008.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1992,3713785765.42205
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1992,7646153983.51648
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1992,25121666666.6667
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1992,460290556900.726
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1992,2029026961.55894
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1992,384521577066.971
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1992,137087850467.29
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1992,7031909434.27211
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1992,7769817839.95644
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1992,52131320032.8797
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1992,269034595.812985
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1992,679997997.597116
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1992,5813399300.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1992,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1992,709297578.5
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1992,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1992,362732355954.03
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1992,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1992,363195310898.815
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1992,50718222735.8807
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1992,94861780.6228352
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1992,404600000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1992,15495514296.8042
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1992,14267106463.693
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1992,284321115594.629
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1992,1284759927.54594
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1992,461409398.855893
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1992,13253565898.9558
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1992,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1992,1881847669.69794
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1992,810543820351.351
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1992,925302955135.082
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1992,2390796916.00249
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1992,111452746517.655
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1992,1908554572.27139
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1992,3200000000.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1992,1232756088301.55
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1992,187891500.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1992,277940621828.782
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1992,137066290.550071
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1992,384521577066.971
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1992,363195310898.815
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1992,5439552941.17647
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1992,15496708060.4184
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1992,159104772991.851
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1992,10535028.1423687
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1992,6681997469.31292
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1992,2857457761.90922
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1992,73906020558.0029
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1992,2440011207573.5
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1992,12878148790.7348
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1992,6520327000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1992,12941297376.0933
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1992,277955555.555556
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1992,60416519620.0849
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1992,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1992,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1992,9866990236.43587
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1992,209088824.608438
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1992,25468013295178.4
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1992,132303041.36253
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1992,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1992,17959367194.005
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1992,146956150986.636
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1992,3181921787.7095
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1992,6751472200.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1993,1083240223.46369
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1993,240271389187.381
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1993,
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1993,129732548073.785
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1993,5880000000.0
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1993,1185315468.46295
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1993,1007090269.86956
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1993,477189600616.462
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1993,55625170253.337
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1993,236741715015.015
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1993,1201312829.27524
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1993,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1993,565633333.333333
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1993,312128302417.088
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1993,190379720809.18
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1993,1570392598.14954
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1993,938632612.026359
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1993,224721795708.955
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1993,2274558082.76135
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1993,3199536465.23328
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1993,33166519417.9894
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1993,10832064941.654
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1993,5913001063.82979
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1993,3092000000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1993,3630668949.83246
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1993,16416666666.6667
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1993,750018765.327715
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1993,1820359900.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1993,5734699488.84934
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1993,368292034380.96
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1993,2063342117.03873
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1993,4105729020.64685
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1993,225973692.8371
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1993,4160129174.70569
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1993,1278781261.55928
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1993,579053561739.4
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1993,269826665737.783
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1993,272237527070.926
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1993,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1993,49287378599.1612
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1993,444731282435.515
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1993,11045760288.1206
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1993,16181814712.5295
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1993,10768000000.0
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1993,2684323623.14372
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1993,66474101301.1759
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1993,452881475.071813
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1993,490417389.682569
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1993,9582868487.43217
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1993,9144076192.9595
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1993,22367254864.8649
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1993,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1993,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1993,6590291048.29211
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1993,40866748705.1075
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1993,2071323790370.28
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1993,466048469.22986
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1993,245525925.925926
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1993,143195627014.605
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1993,13081042400.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1993,49945584452.6506
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1993,890618178363.873
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1993,2382383522279.44
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1993,6619443693296.33
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1993,342532323683.724
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1993,9000999813897.17
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1993,18938717358.6793
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1993,46578631452.581
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1993,6180929627354.03
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1993,467872714.755603
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1993,525075636030.854
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1993,4013091682.2914
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1993,9051043870.12197
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1993,6751222891775.62
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1993,351215280928.572
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1993,89214114708.0254
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1993,1636101246.9394
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1993,1322815612694.0
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1993,760957189.757646
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1993,198400000.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1993,4378645081.01769
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1993,1061388722255.55
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1993,2701301482.70181
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1993,5968922939.37198
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1993,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1993,4781166116.51789
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1993,755040974.087322
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1993,615779519.096288
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1993,136047906.245408
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1993,108809059155.767
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1993,309812185.185185
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1993,927214151.76793
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1993,11400017301.4587
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1993,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1993,454101382.488479
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1993,22272082420753.7
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1993,120354212475.0
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1993,4926728932.95069
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1993,142227536704.237
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1993,11259647874.4986
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1993,1878253767.31305
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1993,40124916940.5945
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1993,3934211426064.52
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1993,4316120552669.18
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1993,382908861851.471
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1993,163763454842.526
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1993,158006700301.533
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1993,219777744615.82
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1993,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1993,279295648982.529
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1993,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1993,52417477613.676
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1993,63743623231.2312
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1993,1031944881.13189
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1993,6218581531.64347
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1993,79398331244.7804
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1993,1064958075550.63
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1993,5440075675.74067
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1993,5606400221.69269
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1993,4536940479038.25
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1993,23409260879.9427
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1993,5751786642.55871
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1993,2028295454.54545
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1993,2533727592.04165
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1993,59161135.8938092
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1993,263755555.555556
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1993,392665710525.411
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1993,23941391390.7285
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1993,1348397983096.44
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1993,1327748689.88094
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1993,7941744492.23595
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1993,160400000.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1993,30660051910.5037
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1993,684814814.814815
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1993,1536673815797.37
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1993,170645186609.528
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1993,110352175466.11
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1993,1673085244.6879
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1993,10338679635.7616
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1993,747221959277.499
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1993,3621878198949.94
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1993,835582062.476169
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1993,2105333938710.25
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1993,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1993,15925521222.0149
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1993,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1993,5665606114.80317
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1993,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1993,31655473663.8348
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1993,2574494355.73357
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1993,2371711383.1727
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1993,4063298919.2868
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1993,322417837.161971
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1993,610560135336.366
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1993,530160763983.506
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1993,99461000.0
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1993,3516032465649.86
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1993,2682456896.55172
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1993,2818281085.08646
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1993,2709178326.78271
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1993,3163020034.63637
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1993,290355959192.114
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1993,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1993,768401634.154573
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1993,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1993,2883161897.42651
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1993,1847353211.3475
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1993,3307302125.87528
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1993,3013392657.99911
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1993,66894966968.9736
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1993,7439432921639.4
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1993,3251188833.14533
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1993,2822243780.97543
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1993,3052673849.25181
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1993,56721051402.4732
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1993,1912586292.79055
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1993,353550169672.52
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1993,120579213712.804
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1993,3660041666.66667
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1993,43542088.2518269
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1993,46775620817.4327
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1993,21795813349509.6
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1993,12493107932.3797
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1993,38476262969.3064
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1993,51809999353.1614
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1993,8782585400.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1993,34832077220.8537
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1993,62036529147.1831
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1993,96455700.0
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1993,4974550286.18152
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1993,96043157272.862
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1993,182134316693.288
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1993,36922456000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1993,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1993,95009751901.2592
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1993,7249533620.30614
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1993,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1993,2916386566.92743
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1993,21022428855462.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1993,3544608548.41734
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1993,7156593653.84615
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1993,26361160449.9704
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1993,435083713850.837
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1993,1971525711.83511
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1993,380890164437.893
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1993,132967957276.368
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1993,8881005435.80602
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1993,7367986241.21869
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1993,60603815716.2653
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1993,300746361.128739
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1993,768812334.801762
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1993,6680269200.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1993,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1993,1260132955.78746
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1993,19374911219.6327
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1993,368788820474.06
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1993,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1993,369295608234.082
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1993,50463646244.4272
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1993,125742228.756741
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1993,428764705.882353
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1993,16520676973.5301
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1993,14439020929.0232
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1993,212953336588.123
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1993,1357189551.68431
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1993,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1993,504230620.551871
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1993,13695962019.2084
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1993,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1993,1463251163.9188
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1993,889640444606.356
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1993,922190800146.806
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1993,1741944426.31966
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1993,128889262951.157
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1993,1646623195.15603
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1993,3180952380.95238
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1993,1467156610889.9
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1993,216914400.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1993,287670603066.901
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1993,138489884.393064
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1993,380890164437.893
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1993,369295608234.081
