Country Name,Country Code,Indicator Name,Indicator Code,year,value
Mexico,MEX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Marshall Islands,MHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Middle income,MIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
North Macedonia,MKD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Mali,MLI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Malta,MLT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Myanmar,MMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Montenegro,MNE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Mongolia,MNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Northern Mariana Islands,MNP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Mozambique,MOZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Mauritania,MRT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Mauritius,MUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Malawi,MWI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Malaysia,MYS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Namibia,NAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
New Caledonia,NCL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Niger,NER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Nigeria,NGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Nicaragua,NIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Netherlands,NLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Norway,NOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Nepal,NPL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Nauru,NRU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
New Zealand,NZL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
OECD members,OED,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Oman,OMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Other small states,OSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Pakistan,PAK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Panama,PAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Peru,PER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Philippines,PHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Palau,PLW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Papua New Guinea,PNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Poland,POL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Pre-demographic dividend,PRE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Puerto Rico,PRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
"Korea, Dem. People's Rep.",PRK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Portugal,PRT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Paraguay,PRY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
West Bank and Gaza,PSE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Pacific island small states,PSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Post-demographic dividend,PST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
French Polynesia,PYF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Qatar,QAT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Romania,ROU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Russian Federation,RUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Rwanda,RWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
South Asia,SAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Saudi Arabia,SAU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sudan,SDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Senegal,SEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Singapore,SGP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sierra Leone,SLE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
El Salvador,SLV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
San Marino,SMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Serbia,SRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sub-Saharan Africa (excluding high income),SSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
South Sudan,SSD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sub-Saharan Africa,SSF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Small states,SST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sao Tome and Principe,STP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Suriname,SUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sweden,SWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Syrian Arab Republic,SYR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Turks and Caicos Islands,TCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Togo,TGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Thailand,THA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Tajikistan,TJK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Turkmenistan,TKM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Timor-Leste,TLS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Tonga,TON,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Trinidad and Tobago,TTO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Tunisia,TUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Turkiye,TUR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Tuvalu,TUV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Tanzania,TZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Uganda,UGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Ukraine,UKR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Upper middle income,UMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Uruguay,URY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
United States,USA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Uzbekistan,UZB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
St. Vincent and the Grenadines,VCT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
"Venezuela, RB",VEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Virgin Islands (U.S.),VIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Viet Nam,VNM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Vanuatu,VUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
World,WLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Kosovo,XKX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
"Yemen, Rep.",YEM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Zambia,ZMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Zimbabwe,ZWE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1986,
Aruba,ABW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Africa Eastern and Southern,AFE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Afghanistan,AFG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Africa Western and Central,AFW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Angola,AGO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Albania,ALB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Andorra,AND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Arab World,ARB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
United Arab Emirates,ARE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Argentina,ARG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Armenia,ARM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
American Samoa,ASM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Antigua and Barbuda,ATG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Australia,AUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Austria,AUT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Azerbaijan,AZE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Burundi,BDI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Belgium,BEL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Benin,BEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Burkina Faso,BFA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bangladesh,BGD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bulgaria,BGR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bahrain,BHR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Bahamas, The",BHS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bosnia and Herzegovina,BIH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Belarus,BLR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Belize,BLZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bermuda,BMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bolivia,BOL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Barbados,BRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Brunei Darussalam,BRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Bhutan,BTN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Botswana,BWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Central African Republic,CAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Canada,CAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Central Europe and the Baltics,CEB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Switzerland,CHE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Channel Islands,CHI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Chile,CHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
China,CHN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cote d'Ivoire,CIV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cameroon,CMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Congo, Dem. Rep.",COD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Congo, Rep.",COG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Colombia,COL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Comoros,COM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cabo Verde,CPV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Costa Rica,CRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Caribbean small states,CSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cuba,CUB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Curacao,CUW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cayman Islands,CYM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cyprus,CYP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Czechia,CZE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Germany,DEU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Djibouti,DJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Dominica,DMA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Denmark,DNK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Dominican Republic,DOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Algeria,DZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
East Asia & Pacific (excluding high income),EAP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Early-demographic dividend,EAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
East Asia & Pacific,EAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Europe & Central Asia,ECS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Ecuador,ECU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Egypt, Arab Rep.",EGY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Euro area,EMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Eritrea,ERI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Spain,ESP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Estonia,EST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Ethiopia,ETH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
European Union,EUU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Fragile and conflict affected situations,FCS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Finland,FIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Fiji,FJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
France,FRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Faroe Islands,FRO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Micronesia, Fed. Sts.",FSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Gabon,GAB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
United Kingdom,GBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Georgia,GEO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Ghana,GHA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Gibraltar,GIB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Guinea,GIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Gambia, The",GMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Guinea-Bissau,GNB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Equatorial Guinea,GNQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Greece,GRC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Grenada,GRD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Greenland,GRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Guatemala,GTM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Guam,GUM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Guyana,GUY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
High income,HIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Hong Kong SAR, China",HKG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Honduras,HND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Croatia,HRV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Haiti,HTI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Hungary,HUN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
IBRD only,IBD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
IDA & IBRD total,IBT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
IDA total,IDA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
IDA blend,IDB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
IDA only,IDX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Isle of Man,IMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
India,IND,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Not classified,INX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Ireland,IRL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Iran, Islamic Rep.",IRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Iraq,IRQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Iceland,ISL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Israel,ISR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Italy,ITA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Jamaica,JAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Jordan,JOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Japan,JPN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Kazakhstan,KAZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Kenya,KEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Kyrgyz Republic,KGZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Cambodia,KHM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Kiribati,KIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
St. Kitts and Nevis,KNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Korea, Rep.",KOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Kuwait,KWT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Lao PDR,LAO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Lebanon,LBN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Liberia,LBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Libya,LBY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
St. Lucia,LCA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Latin America & Caribbean,LCN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Least developed countries: UN classification,LDC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Low income,LIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Liechtenstein,LIE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Sri Lanka,LKA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Lower middle income,LMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Low & middle income,LMY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Lesotho,LSO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Late-demographic dividend,LTE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Lithuania,LTU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Luxembourg,LUX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Latvia,LVA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
"Macao SAR, China",MAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
St. Martin (French part),MAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Morocco,MAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Monaco,MCO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Moldova,MDA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Madagascar,MDG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Maldives,MDV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Middle East & North Africa,MEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Mexico,MEX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Marshall Islands,MHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Middle income,MIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
North Macedonia,MKD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Mali,MLI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Malta,MLT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Myanmar,MMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Montenegro,MNE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Mongolia,MNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Northern Mariana Islands,MNP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Mozambique,MOZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Mauritania,MRT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Mauritius,MUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Malawi,MWI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Malaysia,MYS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Namibia,NAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
New Caledonia,NCL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Niger,NER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Nigeria,NGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Nicaragua,NIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Netherlands,NLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Norway,NOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Nepal,NPL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Nauru,NRU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
New Zealand,NZL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
OECD members,OED,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Oman,OMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Other small states,OSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
Pakistan,PAK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1987,
